date,symbol,open,high,low,close,volume
7/13/2019 18:00,CRYPTOCAP:BTC.D,67.61806525,68.32130583,67.20681996,67.98807452,22284956063
7/14/2019 18:00,CRYPTOCAP:BTC.D,68.24044108,69.51474801,68.14778574,69.13752182,25641931236
7/15/2019 18:00,CRYPTOCAP:BTC.D,69.07309289,69.50292523,68.69415283,68.69415283,24189988612
7/16/2019 18:00,CRYPTOCAP:BTC.D,68.5891329,68.67021092,67.41484385,67.9791333,24687730471
7/17/2019 18:00,CRYPTOCAP:BTC.D,67.57971411,68.24236385,67.29775066,68.24236385,25094176115
7/18/2019 18:00,CRYPTOCAP:BTC.D,68.2807174,68.47322771,67.90941459,68.17440407,20750619706
7/19/2019 18:00,CRYPTOCAP:BTC.D,68.15350046,68.20208636,67.23894825,67.74818381,18773545188
7/20/2019 18:00,CRYPTOCAP:BTC.D,67.77480292,67.95868507,67.35698282,67.60777892,17241923984
7/21/2019 18:00,CRYPTOCAP:BTC.D,67.57589467,67.98758513,67.30318121,67.6860429,16335725776
7/22/2019 18:00,CRYPTOCAP:BTC.D,67.71823928,67.90123231,67.13848971,67.33786528,17779113387
7/23/2019 18:00,CRYPTOCAP:BTC.D,67.39722976,67.75709259,66.4773993,66.71904496,17421611956
7/24/2019 18:00,CRYPTOCAP:BTC.D,66.68506327,67.23065976,66.67973777,67.04515584,15854440124
7/25/2019 18:00,CRYPTOCAP:BTC.D,66.88374038,67.10449628,66.24163631,66.57434464,14463513600
7/26/2019 18:00,CRYPTOCAP:BTC.D,66.56270211,67.06272593,66.56270211,66.81951973,16737551608
7/27/2019 18:00,CRYPTOCAP:BTC.D,66.83866486,67.11692433,66.56685125,66.74400179,13729056377
7/28/2019 18:00,CRYPTOCAP:BTC.D,66.60891152,66.97192761,66.35084384,66.58405258,13693122656
7/29/2019 18:00,CRYPTOCAP:BTC.D,66.60442873,66.87982336,66.35354098,66.56898459,13884085852
7/30/2019 18:00,CRYPTOCAP:BTC.D,66.54402365,67.07399216,66.49984634,67.07399216,16527052289
7/31/2019 18:00,CRYPTOCAP:BTC.D,67.15373432,67.87870153,67.15373432,67.87870153,17179532199
8/1/2019 18:00,CRYPTOCAP:BTC.D,67.85418324,68.50847333,67.79064269,68.30632422,17471587445
8/2/2019 18:00,CRYPTOCAP:BTC.D,68.30197127,68.71781904,68.15538611,68.61820896,15934098612
8/3/2019 18:00,CRYPTOCAP:BTC.D,68.65370616,68.97931069,68.50951082,68.94915476,16453106645
8/4/2019 18:00,CRYPTOCAP:BTC.D,68.93596072,69.98779305,68.93596072,69.98779305,23822217269
8/5/2019 18:00,CRYPTOCAP:BTC.D,69.96599584,70.6319331,69.90992582,70.03574712,23505758398
8/6/2019 18:00,CRYPTOCAP:BTC.D,70.02651161,70.85092396,70.02651161,70.85092396,22175456428
8/7/2019 18:00,CRYPTOCAP:BTC.D,70.91315938,71.07387017,70.33251527,70.80579635,19163635809
8/8/2019 18:00,CRYPTOCAP:BTC.D,71.14060381,72.28169316,71.05606059,72.11322182,18527463053
8/9/2019 18:00,CRYPTOCAP:BTC.D,72.11506555,72.11506555,71.10234786,71.10234786,18099108013
8/10/2019 18:00,CRYPTOCAP:BTC.D,71.07432846,71.16486192,70.31167963,70.79238172,15706473007
8/11/2019 18:00,CRYPTOCAP:BTC.D,70.79929634,71.04134012,70.62370449,70.90388174,13648504257
8/12/2019 18:00,CRYPTOCAP:BTC.D,70.89356809,70.91953441,70.14064663,70.14064663,16657149708
8/13/2019 18:00,CRYPTOCAP:BTC.D,70.14040924,71.10986367,69.52601189,70.49492842,19839900734
8/14/2019 18:00,CRYPTOCAP:BTC.D,70.45467419,71.28437267,70.29350215,70.7685906,22952325680
8/15/2019 18:00,CRYPTOCAP:BTC.D,70.74798673,71.18636666,70.65606948,71.18636666,20221515626
8/16/2019 18:00,CRYPTOCAP:BTC.D,71.15639322,71.1689546,70.769881,70.87063481,13783368279
8/17/2019 18:00,CRYPTOCAP:BTC.D,70.91199779,70.98508472,70.02405193,70.22892422,12995603703
8/18/2019 18:00,CRYPTOCAP:BTC.D,70.25144147,70.97092409,70.25144147,70.97092409,15586678008
8/19/2019 18:00,CRYPTOCAP:BTC.D,70.95966406,71.29314152,70.80910979,71.15628181,15089574570
8/20/2019 18:00,CRYPTOCAP:BTC.D,71.18391667,71.18391667,70.76499088,70.76499088,19375882354
8/21/2019 18:00,CRYPTOCAP:BTC.D,70.78020613,70.78020613,70.02812519,70.41893917,17082156990
8/22/2019 18:00,CRYPTOCAP:BTC.D,70.43125172,70.70485361,70.20110236,70.58241815,15602706743
8/23/2019 18:00,CRYPTOCAP:BTC.D,70.5810484,70.620072,70.19440331,70.36542748,15447449848
8/24/2019 18:00,CRYPTOCAP:BTC.D,70.36996775,70.69063493,70.21024719,70.64986482,14106151438
8/25/2019 18:00,CRYPTOCAP:BTC.D,70.67058273,71.05059827,70.5847951,70.96725304,18432206119
8/26/2019 18:00,CRYPTOCAP:BTC.D,70.99488477,71.00177129,70.62303367,70.73107541,14915885481
8/27/2019 18:00,CRYPTOCAP:BTC.D,70.71275712,71.5360145,70.62536866,71.13484684,17568841005
8/28/2019 18:00,CRYPTOCAP:BTC.D,70.89957354,71.21121104,70.4699205,70.92057507,17027797596
8/29/2019 18:00,CRYPTOCAP:BTC.D,70.91894088,71.17355292,70.79452926,71.08147999,13604647751
8/30/2019 18:00,CRYPTOCAP:BTC.D,71.07217121,71.33101091,70.79501567,71.0192675,11452393064
8/31/2019 18:00,CRYPTOCAP:BTC.D,71.03338796,71.43426681,70.96165546,71.33282952,11347029370
9/1/2019 18:00,CRYPTOCAP:BTC.D,71.32790472,71.97583267,71.32790472,71.97583267,17237063776
9/2/2019 18:00,CRYPTOCAP:BTC.D,71.96527288,72.38329689,71.88083403,72.3312752,19347006255
9/3/2019 18:00,CRYPTOCAP:BTC.D,72.36480357,72.71777173,72.28766434,72.63555978,16756767846
9/4/2019 18:00,CRYPTOCAP:BTC.D,72.62599732,73.01642254,72.41480073,72.79258387,14564001362
9/5/2019 18:00,CRYPTOCAP:BTC.D,72.74133527,72.94580712,72.65021431,72.71197947,19512410498
9/6/2019 18:00,CRYPTOCAP:BTC.D,72.69161498,72.88023308,71.9091827,72.1383392,15298051458
9/7/2019 18:00,CRYPTOCAP:BTC.D,72.13087875,72.15046374,71.5397216,71.6995049,13620669703
9/8/2019 18:00,CRYPTOCAP:BTC.D,71.67867582,71.85341265,71.34467899,71.61418777,17592891653
9/9/2019 18:00,CRYPTOCAP:BTC.D,71.61047031,71.7067994,71.26408042,71.35900733,14874980535
9/10/2019 18:00,CRYPTOCAP:BTC.D,71.35859399,71.83394907,71.31547929,71.76457545,15408310056
9/11/2019 18:00,CRYPTOCAP:BTC.D,71.76259452,72.18022454,71.72628135,72.18022454,15316996813
9/12/2019 18:00,CRYPTOCAP:BTC.D,72.15994876,72.16356176,71.81892932,71.99766576,14047608460
9/13/2019 18:00,CRYPTOCAP:BTC.D,72.01842486,72.26434811,71.36700111,71.49288457,13478816157
9/14/2019 18:00,CRYPTOCAP:BTC.D,71.48103553,71.66707993,71.20410137,71.42738974,12050540870
9/15/2019 18:00,CRYPTOCAP:BTC.D,71.3771961,71.50796381,70.77739898,70.99128388,15129645072
9/16/2019 18:00,CRYPTOCAP:BTC.D,70.932462,71.00471364,69.3375769,69.86767559,15274346073
9/17/2019 18:00,CRYPTOCAP:BTC.D,69.94585834,69.94585834,68.39742409,69.05162337,16148276729
9/18/2019 18:00,CRYPTOCAP:BTC.D,69.05446146,69.63349623,68.51382113,69.19700237,19867110388
9/19/2019 18:00,CRYPTOCAP:BTC.D,69.15475656,69.81926078,69.00377625,69.34920418,14742571210
9/20/2019 18:00,CRYPTOCAP:BTC.D,69.32024548,69.45357927,68.96628937,69.22106133,13441868968
9/21/2019 18:00,CRYPTOCAP:BTC.D,69.27603326,70.11739539,69.25592581,69.8483653,13180655253
9/22/2019 18:00,CRYPTOCAP:BTC.D,69.86740037,70.26741696,69.40569973,70.04712498,15122771002
9/23/2019 18:00,CRYPTOCAP:BTC.D,70.03614433,71.32873732,69.74346634,71.01286055,24945633380
9/24/2019 18:00,CRYPTOCAP:BTC.D,70.9652989,70.9670769,70.00981304,70.17646621,21791407138
9/25/2019 18:00,CRYPTOCAP:BTC.D,70.23221518,70.36031359,69.76610772,69.81098764,19271893923
9/26/2019 18:00,CRYPTOCAP:BTC.D,69.81979031,70.00319812,69.31070744,69.62300143,16405724116
9/27/2019 18:00,CRYPTOCAP:BTC.D,69.58586735,69.78477537,69.43100617,69.65804259,14098949740
9/28/2019 18:00,CRYPTOCAP:BTC.D,69.69991962,69.95499897,69.52946007,69.65464536,13049932344
9/29/2019 18:00,CRYPTOCAP:BTC.D,69.67739451,69.67739451,68.96296038,69.2073411,17097648342
9/30/2019 18:00,CRYPTOCAP:BTC.D,69.23496999,69.818328,68.9985292,69.66068746,15279237152
10/1/2019 18:00,CRYPTOCAP:BTC.D,69.64569164,69.73545464,69.20320666,69.42902894,13035938085
10/2/2019 18:00,CRYPTOCAP:BTC.D,69.43316095,69.758953,69.24989297,69.4097771,13704048932
10/3/2019 18:00,CRYPTOCAP:BTC.D,69.37662001,69.5137285,68.84095561,69.07526518,13134474492
10/4/2019 18:00,CRYPTOCAP:BTC.D,69.07493009,69.25087036,68.79110446,68.96453749,12223951858
10/5/2019 18:00,CRYPTOCAP:BTC.D,68.98219246,68.98219246,68.66363532,68.71367111,13119787465
10/6/2019 18:00,CRYPTOCAP:BTC.D,68.68926302,68.7633613,68.15786114,68.39362412,17996288299
10/7/2019 18:00,CRYPTOCAP:BTC.D,68.38029702,68.61955299,68.04032693,68.28797694,15575970262
10/8/2019 18:00,CRYPTOCAP:BTC.D,68.27711938,68.6181837,67.8224227,68.42343703,19358104492
10/9/2019 18:00,CRYPTOCAP:BTC.D,68.41251654,69.21674943,68.26470613,68.81189157,17610276682
10/10/2019 18:00,CRYPTOCAP:BTC.D,68.80663819,69.15503844,68.60512269,68.76161174,19541454472
10/11/2019 18:00,CRYPTOCAP:BTC.D,68.73122329,69.01946496,68.49155912,68.74654963,14584488635
10/12/2019 18:00,CRYPTOCAP:BTC.D,68.75168829,68.81533831,68.33986814,68.44149965,13801939442
10/13/2019 18:00,CRYPTOCAP:BTC.D,68.44945662,68.56003043,67.82234917,67.9932878,15110884902
10/14/2019 18:00,CRYPTOCAP:BTC.D,68.01872822,68.52991774,67.7992077,68.136261,15209950119
10/15/2019 18:00,CRYPTOCAP:BTC.D,68.10469812,68.53544017,67.85147951,68.22107123,16043222796
10/16/2019 18:00,CRYPTOCAP:BTC.D,68.23276648,68.37279396,67.64675192,67.82744754,14292827680
10/17/2019 18:00,CRYPTOCAP:BTC.D,67.8278593,68.25407705,67.66824613,67.98639563,15643249868
10/18/2019 18:00,CRYPTOCAP:BTC.D,68.00037446,68.26467988,67.84590817,68.0308219,13765273030
10/19/2019 18:00,CRYPTOCAP:BTC.D,68.03198843,68.4771699,68.01539643,68.35129265,15491647698
10/20/2019 18:00,CRYPTOCAP:BTC.D,68.38366675,68.67378724,68.10463402,68.23727809,15815276388
10/21/2019 18:00,CRYPTOCAP:BTC.D,68.24419709,68.39143845,67.93558025,68.0688288,16773149085
10/22/2019 18:00,CRYPTOCAP:BTC.D,68.06968825,68.6123737,67.73920391,67.73920391,21873473741
10/23/2019 18:00,CRYPTOCAP:BTC.D,67.74634653,67.98693646,67.22685741,67.5212608,16227769878
10/24/2019 18:00,CRYPTOCAP:BTC.D,67.58365857,68.52234702,67.57371047,68.52234702,28640411889
10/25/2019 18:00,CRYPTOCAP:BTC.D,68.50433392,70.35549027,68.50433392,70.0610023,44507522616
10/26/2019 18:00,CRYPTOCAP:BTC.D,70.01910416,70.41943737,69.66193927,69.99002626,32595706404
10/27/2019 18:00,CRYPTOCAP:BTC.D,70.07572789,70.10809345,69.42351015,69.47271566,30906272431
10/28/2019 18:00,CRYPTOCAP:BTC.D,69.39972577,69.54697152,68.80584979,69.20755887,28515232085
10/29/2019 18:00,CRYPTOCAP:BTC.D,69.2249266,69.45184056,68.71069058,69.17902639,27700592765
10/30/2019 18:00,CRYPTOCAP:BTC.D,69.15211179,69.54187901,69.0577239,69.2153888,26532600828
10/31/2019 18:00,CRYPTOCAP:BTC.D,69.20548385,69.62820547,69.05044109,69.34544655,24305443652
11/1/2019 18:00,CRYPTOCAP:BTC.D,69.35467497,69.51169904,69.05165677,69.29767435,21229816780
11/2/2019 18:00,CRYPTOCAP:BTC.D,69.29040531,69.41012067,69.05477904,69.2349449,21106534926
11/3/2019 17:00,CRYPTOCAP:BTC.D,69.2270083,69.43166482,68.93095149,69.1958336,26093372880
11/4/2019 17:00,CRYPTOCAP:BTC.D,69.19731399,69.19731399,68.47109524,68.66995087,26172917315
11/5/2019 17:00,CRYPTOCAP:BTC.D,68.68476481,68.87631606,68.19275802,68.4273842,23138878125
11/6/2019 17:00,CRYPTOCAP:BTC.D,68.43540052,69.11095565,68.14929671,68.67980111,22189966053
11/7/2019 17:00,CRYPTOCAP:BTC.D,68.6888965,68.86125729,68.2703198,68.29999458,24332933243
11/8/2019 17:00,CRYPTOCAP:BTC.D,68.3185619,68.42711103,68.00916461,68.09791542,17588413155
11/9/2019 17:00,CRYPTOCAP:BTC.D,68.10619486,68.32290751,67.67642651,68.25334407,20144943883
11/10/2019 17:00,CRYPTOCAP:BTC.D,68.25718168,68.25718168,67.79744986,67.88336509,20244076224
11/11/2019 17:00,CRYPTOCAP:BTC.D,67.88126279,68.10265538,67.36960489,67.95752319,20275809506
11/12/2019 17:00,CRYPTOCAP:BTC.D,67.96030524,68.12373041,67.54205472,67.78742039,17529647142
11/13/2019 17:00,CRYPTOCAP:BTC.D,67.78810513,68.08258197,67.55986486,67.75796171,19090892812
11/14/2019 17:00,CRYPTOCAP:BTC.D,67.7442726,68.28405059,67.5229687,67.82648228,21791453560
11/15/2019 17:00,CRYPTOCAP:BTC.D,67.8390758,68.01270808,67.53721807,67.76439225,16492402332
11/16/2019 17:00,CRYPTOCAP:BTC.D,67.75244807,67.94607118,67.58853055,67.70883629,18631314005
11/17/2019 17:00,CRYPTOCAP:BTC.D,67.6571165,68.16508785,67.31461051,67.71022951,21567267535
11/18/2019 17:00,CRYPTOCAP:BTC.D,67.72833443,68.2198533,67.51306224,67.8045887,21043534807
11/19/2019 17:00,CRYPTOCAP:BTC.D,67.82461769,68.18366095,67.58260631,67.9251972,20753422049
11/20/2019 17:00,CRYPTOCAP:BTC.D,67.98414491,68.17182897,67.73154828,67.96795235,22485959235
11/21/2019 17:00,CRYPTOCAP:BTC.D,67.96437987,68.33765969,67.70593378,68.23292928,34174882545
11/22/2019 17:00,CRYPTOCAP:BTC.D,68.29760133,68.3906582,67.45377865,67.86585297,20952183819
11/23/2019 17:00,CRYPTOCAP:BTC.D,67.85498511,68.29830698,67.64877642,68.11623938,29905207572
11/24/2019 17:00,CRYPTOCAP:BTC.D,68.18203417,68.420199,67.77418549,68.30827991,43256582379
11/25/2019 17:00,CRYPTOCAP:BTC.D,68.28877665,68.44938136,68.01931931,68.09302388,21141016016
11/26/2019 17:00,CRYPTOCAP:BTC.D,68.09428021,68.57956983,68.09428021,68.57956983,24023009843
11/27/2019 17:00,CRYPTOCAP:BTC.D,68.56902068,68.73857625,68.27829024,68.45137677,19046853204
11/28/2019 17:00,CRYPTOCAP:BTC.D,68.47254055,68.78357549,68.37191079,68.73651704,19704314799
11/29/2019 17:00,CRYPTOCAP:BTC.D,68.72223696,68.84479732,68.53281992,68.63798209,17115013508
11/30/2019 17:00,CRYPTOCAP:BTC.D,68.66312762,68.73073486,68.22242273,68.34673601,18706956461
12/1/2019 17:00,CRYPTOCAP:BTC.D,68.37159126,68.60966075,68.10849882,68.35799662,17061824769
12/2/2019 17:00,CRYPTOCAP:BTC.D,68.34619871,68.64143545,68.19494911,68.46937253,14861696344
12/3/2019 17:00,CRYPTOCAP:BTC.D,68.51025557,69.03932705,68.51025557,68.57174593,21577259423
12/4/2019 17:00,CRYPTOCAP:BTC.D,68.56200229,69.00780153,68.38431534,68.70554153,18857342068
12/5/2019 17:00,CRYPTOCAP:BTC.D,68.68396646,68.93344729,68.52760544,68.88290721,18039491158
12/6/2019 17:00,CRYPTOCAP:BTC.D,68.91599919,69.01474906,68.69259364,68.7804857,15496497934
12/7/2019 17:00,CRYPTOCAP:BTC.D,68.81539664,68.91708584,68.43871446,68.60726776,15353663339
12/8/2019 17:00,CRYPTOCAP:BTC.D,68.63735991,68.8425974,68.50163716,68.51758792,17841939709
12/9/2019 17:00,CRYPTOCAP:BTC.D,68.53962479,68.88567132,68.38312692,68.52411357,18182652027
12/10/2019 17:00,CRYPTOCAP:BTC.D,68.52925548,68.73484246,68.23119226,68.52716182,16318295504
12/11/2019 17:00,CRYPTOCAP:BTC.D,68.53645313,68.89087359,68.333279,68.50547963,18899924780
12/12/2019 17:00,CRYPTOCAP:BTC.D,68.50011601,68.8166595,68.30145071,68.49258979,17199492198
12/13/2019 17:00,CRYPTOCAP:BTC.D,68.48386934,68.56720696,68.2872286,68.4049452,17073189125
12/14/2019 17:00,CRYPTOCAP:BTC.D,68.4161989,68.59679987,68.17304708,68.45745466,16876793031
12/15/2019 17:00,CRYPTOCAP:BTC.D,68.46139562,69.24389654,68.28451794,68.88657374,20120571179
12/16/2019 17:00,CRYPTOCAP:BTC.D,68.90618023,70.10813219,68.77745568,69.77278777,22230059380
12/17/2019 17:00,CRYPTOCAP:BTC.D,69.67899157,70.16522302,69.67899157,70.16522302,31713930689
12/18/2019 17:00,CRYPTOCAP:BTC.D,70.13207719,70.69639863,69.9797366,70.30018456,25909025785
12/19/2019 17:00,CRYPTOCAP:BTC.D,70.28840283,70.50535386,69.80533337,70.03417765,22645577366
12/20/2019 17:00,CRYPTOCAP:BTC.D,70.07020949,70.36754784,69.89447642,70.17203401,19308745614
12/21/2019 17:00,CRYPTOCAP:BTC.D,70.15362151,70.56008499,70.06711016,70.56008499,22941667474
12/22/2019 17:00,CRYPTOCAP:BTC.D,70.54970206,70.90155765,70.41310879,70.61718919,27891361701
12/23/2019 17:00,CRYPTOCAP:BTC.D,70.61247441,70.69693301,70.37707351,70.50043908,22937354033
12/24/2019 17:00,CRYPTOCAP:BTC.D,70.51511299,70.78456365,70.3479376,70.6124852,21543712197
12/25/2019 17:00,CRYPTOCAP:BTC.D,70.63410912,70.79992675,70.29806836,70.53678383,22747955131
12/26/2019 17:00,CRYPTOCAP:BTC.D,70.49702496,70.66329575,70.20276391,70.43337156,22752208364
12/27/2019 17:00,CRYPTOCAP:BTC.D,70.39044803,70.55977687,70.09607636,70.31161232,22583475235
12/28/2019 17:00,CRYPTOCAP:BTC.D,70.32342573,70.5051723,69.91829563,70.03372597,22583475235
12/29/2019 17:00,CRYPTOCAP:BTC.D,70.05552577,70.20899521,69.75228709,69.92939204,22583475235
12/30/2019 17:00,CRYPTOCAP:BTC.D,69.93489659,70.21590384,69.81943431,70.03050693,22583475235
12/31/2019 17:00,CRYPTOCAP:BTC.D,70.06589357,70.14456308,69.74100696,69.92153784,18580418184
1/1/2020 17:00,CRYPTOCAP:BTC.D,69.95695703,70.129144,69.81253427,69.92036102,20813799476
1/2/2020 17:00,CRYPTOCAP:BTC.D,69.93357184,70.18552776,69.73760121,69.95550992,28024466942
1/3/2020 17:00,CRYPTOCAP:BTC.D,69.9325296,70.09121592,69.71551508,69.87526154,18418750375
1/4/2020 17:00,CRYPTOCAP:BTC.D,69.83214135,69.99775996,69.56982599,69.70441601,19708561883
1/5/2020 17:00,CRYPTOCAP:BTC.D,69.5161027,69.67007832,68.90251344,69.19134027,23343512929
1/6/2020 17:00,CRYPTOCAP:BTC.D,69.18487597,70.40138416,69.18487597,70.40138416,28682676927
1/7/2020 17:00,CRYPTOCAP:BTC.D,70.43491114,70.92908049,70.38779674,70.52404783,31705638220
1/8/2020 17:00,CRYPTOCAP:BTC.D,70.47598021,70.54816889,70.1284611,70.19277316,23981338064
1/9/2020 17:00,CRYPTOCAP:BTC.D,70.12480594,70.32896999,69.42305623,69.77884234,28473972781
1/10/2020 17:00,CRYPTOCAP:BTC.D,69.84261944,70.03780258,69.18142098,69.65857806,25007463237
1/11/2020 17:00,CRYPTOCAP:BTC.D,69.68042101,69.82426434,69.2465215,69.47117003,22966446899
1/12/2020 17:00,CRYPTOCAP:BTC.D,69.50977697,69.74087606,69.29965925,69.57296183,22475576853
1/13/2020 17:00,CRYPTOCAP:BTC.D,69.5523398,69.939908,66.71587742,67.50179645,44595143707
1/14/2020 17:00,CRYPTOCAP:BTC.D,67.48157218,68.58954824,66.43332308,67.65818486,40151111082
1/15/2020 17:00,CRYPTOCAP:BTC.D,67.68881171,68.49387255,67.20466818,67.66046628,31293640458
1/16/2020 17:00,CRYPTOCAP:BTC.D,67.62639155,68.22124906,66.54778639,67.42746993,36381707103
1/17/2020 17:00,CRYPTOCAP:BTC.D,66.95359262,67.90270532,66.06969323,67.29617418,32505560368
1/18/2020 17:00,CRYPTOCAP:BTC.D,66.90965299,68.11768267,66.09716427,67.4693987,34187696500
1/19/2020 17:00,CRYPTOCAP:BTC.D,67.42081814,67.9217722,66.80931258,67.15419168,26452223880
1/20/2020 17:00,CRYPTOCAP:BTC.D,67.16431655,67.34257361,66.69454945,67.0101606,24096405551
1/21/2020 17:00,CRYPTOCAP:BTC.D,66.96221195,67.27660616,66.61465129,66.99196831,22507481558
1/22/2020 17:00,CRYPTOCAP:BTC.D,66.91020867,67.80222536,66.72204013,67.4352023,25902637454
1/23/2020 17:00,CRYPTOCAP:BTC.D,67.37551581,68.08947806,67.02490451,67.44786615,24369988405
1/24/2020 17:00,CRYPTOCAP:BTC.D,67.46469978,67.83088866,67.24332389,67.50143821,19691042682
1/25/2020 17:00,CRYPTOCAP:BTC.D,67.48638506,67.6231317,66.94074175,67.16030992,22067992722
1/26/2020 17:00,CRYPTOCAP:BTC.D,67.08652033,67.54217625,66.74447365,67.34950538,28578557038
1/27/2020 17:00,CRYPTOCAP:BTC.D,67.33834892,67.86252841,67.1533752,67.83464402,34144469029
1/28/2020 17:00,CRYPTOCAP:BTC.D,67.81688161,68.03512152,67.20016896,67.68279109,30826093081
1/29/2020 17:00,CRYPTOCAP:BTC.D,67.75482872,68.01743919,66.94000744,67.24577507,32284846130
1/30/2020 17:00,CRYPTOCAP:BTC.D,67.22006994,67.86941144,66.90351341,67.49028154,29477205574
1/31/2020 17:00,CRYPTOCAP:BTC.D,67.42355109,67.59843519,66.9262433,67.16263029,25959214559
2/1/2020 17:00,CRYPTOCAP:BTC.D,67.12041793,67.33613056,66.25207648,66.64910361,30794414675
2/2/2020 17:00,CRYPTOCAP:BTC.D,66.74587654,67.04215622,66.33276043,66.43601946,30898058317
2/3/2020 17:00,CRYPTOCAP:BTC.D,66.44105745,66.8626377,65.87631081,66.11083579,29906411788
2/4/2020 17:00,CRYPTOCAP:BTC.D,66.11523998,66.39070256,65.34546851,65.67413242,35165747046
2/5/2020 17:00,CRYPTOCAP:BTC.D,65.69398438,66.19446157,65.11429157,65.52239011,37584766992
2/6/2020 17:00,CRYPTOCAP:BTC.D,65.5072755,65.85262858,64.74192354,65.26195008,34498758966
2/7/2020 17:00,CRYPTOCAP:BTC.D,65.27159272,65.91129814,64.12379519,65.02613213,35142779859
2/8/2020 17:00,CRYPTOCAP:BTC.D,65.14036904,65.46907051,64.58081163,65.06429376,35788402047
2/9/2020 17:00,CRYPTOCAP:BTC.D,64.82119392,65.11939068,64.29502121,64.60940762,39395164425
2/10/2020 17:00,CRYPTOCAP:BTC.D,64.51574782,64.96298784,64.01925113,64.28042605,37631251182
2/11/2020 17:00,CRYPTOCAP:BTC.D,64.60509205,64.77034302,62.95573132,63.45374058,43305751355
2/12/2020 17:00,CRYPTOCAP:BTC.D,63.42913636,64.08053623,62.50618067,63.05474156,49336466640
2/13/2020 17:00,CRYPTOCAP:BTC.D,63.02188438,63.48798002,62.08805461,62.39876106,43183788088
2/14/2020 17:00,CRYPTOCAP:BTC.D,62.39593892,63.7560002,61.98118195,63.31088305,43816948850
2/15/2020 17:00,CRYPTOCAP:BTC.D,63.31007247,65.48704964,62.73647888,64.21960369,43377680176
2/16/2020 17:00,CRYPTOCAP:BTC.D,64.17022632,65.36500062,63.34777113,63.55220782,45906831234
2/17/2020 17:00,CRYPTOCAP:BTC.D,63.54350462,64.19413851,63.0820462,63.64650498,47270258494
2/18/2020 17:00,CRYPTOCAP:BTC.D,63.70489383,64.31034051,63.26436707,64.1202193,46990561589
2/19/2020 17:00,CRYPTOCAP:BTC.D,64.12585294,64.82007846,63.56684923,64.2370005,45051942130
2/20/2020 17:00,CRYPTOCAP:BTC.D,64.24129728,64.54772793,63.64288891,64.06088579,40897359574
2/21/2020 17:00,CRYPTOCAP:BTC.D,64.02743062,64.46058352,63.74037364,64.15509243,35819625179
2/22/2020 17:00,CRYPTOCAP:BTC.D,64.14326975,64.25329972,63.6425562,63.84054861,41033987570
2/23/2020 17:00,CRYPTOCAP:BTC.D,63.83635287,64.56094966,63.61347238,64.19026471,45002294966
2/24/2020 17:00,CRYPTOCAP:BTC.D,64.20293666,65.08275762,64.03877997,64.85647255,42540231140
2/25/2020 17:00,CRYPTOCAP:BTC.D,64.86413297,66.39053853,64.56357055,65.64016084,50423607086
2/26/2020 17:00,CRYPTOCAP:BTC.D,65.68458132,66.12898195,64.68309309,65.27003029,45419162683
2/27/2020 17:00,CRYPTOCAP:BTC.D,65.36580639,65.85002169,64.9522396,65.30661211,44657928595
2/28/2020 17:00,CRYPTOCAP:BTC.D,65.26790137,65.70932999,64.81500002,65.45178888,35780093837
2/29/2020 17:00,CRYPTOCAP:BTC.D,65.42293686,65.80665234,64.97867606,65.48349069,35348433929
3/1/2020 17:00,CRYPTOCAP:BTC.D,65.48083445,65.56989597,64.77045302,65.07647948,42766420860
3/2/2020 17:00,CRYPTOCAP:BTC.D,65.09779096,65.47260942,64.8401599,65.13627347,42384101440
3/3/2020 17:00,CRYPTOCAP:BTC.D,65.13975417,65.54670898,64.72968223,65.14723006,34668834766
3/4/2020 17:00,CRYPTOCAP:BTC.D,65.10432496,65.44289303,64.88500645,65.37784613,39501927132
3/5/2020 17:00,CRYPTOCAP:BTC.D,65.35123964,65.52011057,64.5811198,64.75631935,40922080080
3/6/2020 17:00,CRYPTOCAP:BTC.D,64.75201615,65.18486216,64.46775703,65.03096166,36156027972
3/7/2020 17:00,CRYPTOCAP:BTC.D,65.04380596,66.48414451,64.89298458,66.13801243,39686719640
3/8/2020 18:00,CRYPTOCAP:BTC.D,66.0763465,66.0763465,65.27732889,65.62501464,47129041064
3/9/2020 18:00,CRYPTOCAP:BTC.D,65.45315142,65.63386995,65.18038625,65.29415473,42259092678
3/10/2020 18:00,CRYPTOCAP:BTC.D,65.37092207,66.42069299,65.29819125,65.95776428,38674356790
3/11/2020 18:00,CRYPTOCAP:BTC.D,66.00097304,66.14289228,65.13611668,65.13611668,53703625268
3/12/2020 18:00,CRYPTOCAP:BTC.D,65.38484175,65.90757862,64.17019274,65.40389095,74617827435
3/13/2020 18:00,CRYPTOCAP:BTC.D,64.81827138,64.89003849,64.51161471,64.69591369,36178903347
3/14/2020 18:00,CRYPTOCAP:BTC.D,65.2843161,66.03800332,65.2843161,65.54969117,34025110934
3/15/2020 18:00,CRYPTOCAP:BTC.D,65.50473544,66.00604731,65.00210084,66.00604731,45427115975
3/16/2020 18:00,CRYPTOCAP:BTC.D,65.86601396,66.10711838,65.45098891,66.10711838,38419660670
3/17/2020 18:00,CRYPTOCAP:BTC.D,66.08917398,66.22357923,65.55470145,66.03978594,37913121299
